Tipo;Bairro;Quartos;Area;Aluguel;Condominio;Valor Bruto;Valor / m^2
Apartamento;Flamengo;3;85;2500.0;950.0;3450.0;40.588235294117645
Apartamento;Freguesia (Jacarepaguá);2;70;1600.0;650.0;2250.0;32.142857142857146
Apartamento;Barra da Tijuca;3;137;3700.0;1500.0;5200.0;37.956204379562045
Apartamento;Tijuca;1;50;1250.0;500.0;1750.0;35.0
Apartamento;Recreio dos Bandeirantes;1;58;1600.0;534.0;2134.0;36.793103448275865
Apartamento;Barra da Tijuca;3;105;3000.0;1500.0;4500.0;42.857142857142854
Apartamento;Recreio dos Bandeirantes;2;85;2400.0;500.0;2900.0;34.11764705882353
Apartamento;Copacabana;2;70;2700.0;870.0;3570.0;51.0
Apartamento;Taquara;2;56;1500.0;550.0;2050.0;36.607142857142854
Apartamento;Marechal Hermes;1;50;800.0;200.0;1000.0;20.0
Apartamento;Leblon;2;70;2700.0;1070.0;3770.0;53.857142857142854
Apartamento;Barra da Tijuca;2;80;2000.0;1172.0;3172.0;39.65
Apartamento;Flamengo;1;35;1950.0;450.0;2400.0;68.57142857142857
Apartamento;Ipanema;1;62;4800.0;1304.0;6104.0;98.45161290322581
Apartamento;Vila Isabel;2;60;1050.0;647.0;1697.0;28.283333333333335
Apartamento;Jardim Botânico;3;120;5900.0;1160.0;7060.0;58.833333333333336
Apartamento;Jardim Botânico;4;170;6000.0;1695.0;7695.0;45.26470588235294
Apartamento;Santa Teresa;1;40;1350.0;510.0;1860.0;46.5
Apartamento;Leme;2;80;2700.0;835.0;3535.0;44.1875
Apartamento;Jardim Botânico;2;71;2000.0;954.0;2954.0;41.605633802816904
Apartamento;Barra da Tijuca;3;164;4500.0;1800.0;6300.0;38.41463414634146
Apartamento;Pechincha;2;70;1200.0;650.0;1850.0;26.428571428571427
Apartamento;Botafogo;2;103;5700.0;1340.0;7040.0;68.3495145631068
Apartamento;Tijuca;2;70;1500.0;800.0;2300.0;32.857142857142854
Apartamento;Barra da Tijuca;3;120;2800.0;1280.0;4080.0;34.0
Apartamento;Barra da Tijuca;1;70;1650.0;1050.0;2700.0;38.57142857142857
Apartamento;Botafogo;1;65;2200.0;1382.0;3582.0;55.10769230769231
Apartamento;Barra da Tijuca;4;170;4300.0;1908.0;6208.0;36.51764705882353
Apartamento;Barra da Tijuca;3;105;3600.0;1912.0;5512.0;52.49523809523809
Apartamento;Recreio dos Bandeirantes;2;78;1500.0;770.0;2270.0;29.102564102564102
Apartamento;Copacabana;3;110;3000.0;1000.0;4000.0;36.36363636363637
Apartamento;Ipanema;4;163;6000.0;2300.0;8300.0;50.920245398773005
Apartamento;Recreio dos Bandeirantes;3;120;2300.0;800.0;3100.0;25.833333333333332
Apartamento;Botafogo;2;60;2400.0;630.0;3030.0;50.5
Apartamento;Tijuca;3;86;1900.0;675.0;2575.0;29.941860465116278
Apartamento;Barra da Tijuca;3;137;4500.0;1412.0;5912.0;43.153284671532845
Apartamento;Copacabana;2;81;2380.0;400.0;2780.0;34.32098765432099
Apartamento;Cachambi;2;54;1200.0;500.0;1700.0;31.48148148148148
Apartamento;Jacarepaguá;2;75;1450.0;650.0;2100.0;28.0
Apartamento;Ipanema;2;63;4000.0;712.0;4712.0;74.7936507936508
Apartamento;Recreio dos Bandeirantes;3;170;2000.0;853.0;2853.0;16.78235294117647
Apartamento;Copacabana;3;160;3900.0;726.0;4626.0;28.9125
Apartamento;Tijuca;2;64;1700.0;939.0;2639.0;41.234375
Apartamento;Flamengo;3;100;3700.0;660.0;4360.0;43.6
Apartamento;Botafogo;3;94;3400.0;1400.0;4800.0;51.06382978723404
Apartamento;Leblon;2;93;3500.0;1490.0;4990.0;53.655913978494624
Apartamento;Praça da Bandeira;2;81;2200.0;945.0;3145.0;38.82716049382716
Apartamento;Barra da Tijuca;2;72;2600.0;797.0;3397.0;47.18055555555556
Apartamento;Barra da Tijuca;2;80;3000.0;2000.0;5000.0;62.5
Apartamento;Barra da Tijuca;2;80;2100.0;1165.0;3265.0;40.8125
Apartamento;Jardim Botânico;2;80;3000.0;1500.0;4500.0;56.25
Apartamento;Campo Grande;2;70;900.0;390.0;1290.0;18.428571428571427
Apartamento;Campo Grande;2;60;1175.0;460.0;1635.0;27.25
Apartamento;Barra da Tijuca;2;83;2300.0;983.0;3283.0;39.55421686746988
Apartamento;Irajá;2;44;650.0;110.0;760.0;17.272727272727273
Apartamento;Flamengo;4;400;5000.0;2000.0;7000.0;17.5
Apartamento;Leblon;2;70;5000.0;1000.0;6000.0;85.71428571428571
Apartamento;Ipanema;3;170;6000.0;2000.0;8000.0;47.05882352941177
Apartamento;Barra da Tijuca;2;105;5500.0;2800.0;8300.0;79.04761904761905
Apartamento;Flamengo;2;80;2900.0;700.0;3600.0;45.0
Apartamento;Jacarepaguá;3;115;4200.0;1400.0;5600.0;48.69565217391305
Apartamento;Ipanema;2;80;3600.0;916.0;4516.0;56.45
Apartamento;Braz de Pina;2;40;800.0;160.0;960.0;24.0
Apartamento;Jardim Botânico;2;74;2950.0;1423.0;4373.0;59.0945945945946
Apartamento;Méier;2;63;1100.0;529.0;1629.0;25.857142857142858
Apartamento;Laranjeiras;3;80;2200.0;330.0;2530.0;31.625
Apartamento;Recreio dos Bandeirantes;1;50;2100.0;860.0;2960.0;59.2
Apartamento;Vila Isabel;2;87;1600.0;503.0;2103.0;24.17241379310345
Apartamento;Barra da Tijuca;2;82;2000.0;1220.0;3220.0;39.26829268292683
Apartamento;Gávea;1;50;2500.0;810.0;3310.0;66.2
Apartamento;Copacabana;3;130;3450.0;1384.0;4834.0;37.184615384615384
Apartamento;Leblon;3;100;5500.0;1323.0;6823.0;68.23
Apartamento;Barra da Tijuca;2;86;1900.0;1300.0;3200.0;37.2093023255814
Apartamento;Barra da Tijuca;4;170;4200.0;2500.0;6700.0;39.411764705882355
Apartamento;Copacabana;2;65;2200.0;829.0;3029.0;46.6
Apartamento;Ipanema;2;70;3750.0;700.0;4450.0;63.57142857142857
Apartamento;Cachambi;2;45;1100.0;381.0;1481.0;32.91111111111111
Apartamento;Taquara;3;85;1200.0;720.0;1920.0;22.58823529411765
Apartamento;Centro;1;37;1200.0;310.0;1510.0;40.810810810810814
Apartamento;Barra da Tijuca;3;112;3500.0;1500.0;5000.0;44.642857142857146
Apartamento;Irajá;2;91;900.0;340.0;1240.0;13.626373626373626
Apartamento;Barra da Tijuca;3;85;3500.0;1410.0;4910.0;57.76470588235294
Apartamento;Maracanã;2;50;1500.0;520.0;2020.0;40.4
Apartamento;Ipanema;3;125;6000.0;2000.0;8000.0;64.0
Apartamento;Recreio dos Bandeirantes;2;88;1600.0;740.0;2340.0;26.59090909090909
Apartamento;Flamengo;3;150;5900.0;1200.0;7100.0;47.333333333333336
Apartamento;Barra da Tijuca;2;71;1900.0;490.0;2390.0;33.66197183098591
Apartamento;Cachambi;2;65;1200.0;450.0;1650.0;25.384615384615383
Apartamento;Centro;0;30;800.0;447.0;1247.0;41.56666666666667
Apartamento;Tijuca;3;115;2500.0;1200.0;3700.0;32.17391304347826
Apartamento;Leblon;2;70;4200.0;1100.0;5300.0;75.71428571428571
Apartamento;Pechincha;3;108;1300.0;798.0;2098.0;19.425925925925927
Apartamento;Ipanema;3;101;3950.0;1700.0;5650.0;55.94059405940594
Apartamento;Barra da Tijuca;4;225;6500.0;2800.0;9300.0;41.333333333333336
Apartamento;Barra da Tijuca;2;89;2300.0;1450.0;3750.0;42.13483146067416
Apartamento;Recreio dos Bandeirantes;2;71;2000.0;550.0;2550.0;35.91549295774648
Apartamento;Praça Seca;1;37;500.0;322.0;822.0;22.216216216216218
Apartamento;Tijuca;3;56;2100.0;520.0;2620.0;46.785714285714285
Apartamento;Bonsucesso;3;81;1600.0;630.0;2230.0;27.530864197530864
Apartamento;Méier;2;75;800.0;597.0;1397.0;18.626666666666665
Apartamento;Ipanema;3;120;4000.0;3200.0;7200.0;60.0
Apartamento;Anil;4;149;2100.0;1340.0;3440.0;23.08724832214765
Apartamento;Pechincha;2;80;1000.0;380.0;1380.0;17.25
Apartamento;Del Castilho;3;59;1300.0;100.0;1400.0;23.728813559322035
Apartamento;Botafogo;3;130;4149.0;1357.0;5506.0;42.353846153846156
Apartamento;Barra da Tijuca;3;115;3200.0;1800.0;5000.0;43.47826086956522
Apartamento;Recreio dos Bandeirantes;3;73;2200.0;769.0;2969.0;40.67123287671233
Apartamento;Copacabana;3;140;4800.0;1493.0;6293.0;44.95
Apartamento;Laranjeiras;2;88;2500.0;837.0;3337.0;37.92045454545455
Apartamento;Recreio dos Bandeirantes;3;316;3000.0;800.0;3800.0;12.025316455696203
Apartamento;Ipanema;3;200;6300.0;2200.0;8500.0;42.5
Apartamento;Laranjeiras;3;120;4000.0;1400.0;5400.0;45.0
Apartamento;Copacabana;2;90;5000.0;1100.0;6100.0;67.77777777777777
Apartamento;Catete;2;65;2500.0;1050.0;3550.0;54.61538461538461
Apartamento;Leblon;3;196;5700.0;1871.0;7571.0;38.62755102040816
Apartamento;Tijuca;3;152;5000.0;1337.0;6337.0;41.69078947368421
Apartamento;Laranjeiras;2;60;1800.0;1000.0;2800.0;46.666666666666664
Apartamento;Flamengo;3;64;2750.0;600.0;3350.0;52.34375
Apartamento;Recreio dos Bandeirantes;3;217;3300.0;987.0;4287.0;19.755760368663594
Apartamento;Barra da Tijuca;1;67;3500.0;1300.0;4800.0;71.64179104477611
Apartamento;Botafogo;3;100;3000.0;915.0;3915.0;39.15
Apartamento;Ipanema;1;48;2100.0;586.0;2686.0;55.958333333333336
Apartamento;Botafogo;2;104;4650.0;1150.0;5800.0;55.76923076923077
Apartamento;Barra da Tijuca;2;105;1500.0;2115.0;3615.0;34.42857142857143
Apartamento;Copacabana;1;46;1499.0;660.0;2159.0;46.93478260869565
Apartamento;Jardim Botânico;3;110;2700.0;1500.0;4200.0;38.18181818181818
Apartamento;Barra da Tijuca;3;96;2800.0;980.0;3780.0;39.375
Apartamento;Botafogo;1;48;1600.0;500.0;2100.0;43.75
Apartamento;Andaraí;1;42;900.0;447.0;1347.0;32.07142857142857
Apartamento;Méier;2;60;1000.0;480.0;1480.0;24.666666666666668
Apartamento;Lagoa;3;152;6500.0;1800.0;8300.0;54.60526315789474
Apartamento;Usina;3;94;1700.0;860.0;2560.0;27.23404255319149
Apartamento;Flamengo;2;90;2750.0;750.0;3500.0;38.888888888888886
Apartamento;Recreio dos Bandeirantes;2;100;2200.0;915.0;3115.0;31.15
Apartamento;Tijuca;2;80;2300.0;662.0;2962.0;37.025
Apartamento;Jardim Botânico;2;80;2900.0;1350.0;4250.0;53.125
Apartamento;Anil;2;55;1100.0;439.0;1539.0;27.98181818181818
Apartamento;Recreio dos Bandeirantes;2;70;1400.0;650.0;2050.0;29.285714285714285
Apartamento;Barra da Tijuca;3;118;4000.0;1450.0;5450.0;46.186440677966104
Apartamento;Ipanema;3;120;4700.0;1600.0;6300.0;52.5
Apartamento;Jacarepaguá;2;65;1100.0;550.0;1650.0;25.384615384615383
Apartamento;Lagoa;3;165;7000.0;1598.0;8598.0;52.10909090909091
Apartamento;Barra da Tijuca;4;260;6500.0;2370.0;8870.0;34.11538461538461
Apartamento;Copacabana;1;40;1400.0;958.0;2358.0;58.95
Apartamento;Ipanema;3;160;7000.0;1630.0;8630.0;53.9375
Apartamento;Riachuelo;2;70;1300.0;328.0;1628.0;23.257142857142856
Apartamento;Freguesia (Jacarepaguá);2;62;1000.0;575.0;1575.0;25.403225806451612
Apartamento;Copacabana;3;120;4500.0;900.0;5400.0;45.0
Apartamento;Leblon;3;200;5500.0;1680.0;7180.0;35.9
Apartamento;Ipanema;2;63;4000.0;610.0;4610.0;73.17460317460318
Apartamento;Praça Seca;2;67;1000.0;477.0;1477.0;22.044776119402986
Apartamento;Lagoa;3;128;6000.0;1200.0;7200.0;56.25
Apartamento;Leblon;1;81;5500.0;1520.0;7020.0;86.66666666666667
Apartamento;Copacabana;4;206;5400.0;1900.0;7300.0;35.43689320388349
Apartamento;São Conrado;3;130;6000.0;1980.0;7980.0;61.38461538461539
Apartamento;Grajaú;2;110;1800.0;1100.0;2900.0;26.363636363636363
Apartamento;Ipanema;3;170;5000.0;2300.0;7300.0;42.94117647058823
Apartamento;Abolição;2;65;1300.0;280.0;1580.0;24.307692307692307
Apartamento;Freguesia (Jacarepaguá);4;220;3300.0;1800.0;5100.0;23.181818181818183
Apartamento;Copacabana;1;45;2000.0;396.0;2396.0;53.24444444444445
Apartamento;Barra da Tijuca;2;78;2000.0;850.0;2850.0;36.53846153846154
Apartamento;Barra da Tijuca;2;66;2290.0;917.0;3207.0;48.59090909090909
Apartamento;Botafogo;3;130;3200.0;1400.0;4600.0;35.38461538461539
Apartamento;Urca;2;80;2600.0;530.0;3130.0;39.125
Apartamento;Flamengo;4;240;4500.0;1700.0;6200.0;25.833333333333332
Apartamento;Copacabana;1;59;1800.0;600.0;2400.0;40.67796610169491
Apartamento;Madureira;2;70;1000.0;550.0;1550.0;22.142857142857142
Apartamento;Pechincha;3;76;1500.0;700.0;2200.0;28.94736842105263
Apartamento;Centro;1;43;1000.0;400.0;1400.0;32.55813953488372
Apartamento;Lins de Vasconcelos;1;98;800.0;913.0;1713.0;17.479591836734695
Apartamento;Barra da Tijuca;2;70;2000.0;950.0;2950.0;42.142857142857146
Apartamento;Copacabana;3;100;4500.0;748.0;5248.0;52.48
Apartamento;Ipanema;3;160;6300.0;2200.0;8500.0;53.125
Apartamento;Copacabana;3;110;2700.0;1000.0;3700.0;33.63636363636363
Apartamento;Flamengo;2;75;2500.0;577.0;3077.0;41.026666666666664
Apartamento;Vila da Penha;2;52;650.0;440.0;1090.0;20.96153846153846
Apartamento;Botafogo;3;120;5000.0;880.0;5880.0;49.0
Apartamento;Flamengo;3;100;3300.0;700.0;4000.0;40.0
Apartamento;Barra da Tijuca;1;58;1400.0;1624.0;3024.0;52.13793103448276
Apartamento;Leme;2;87;2600.0;720.0;3320.0;38.160919540229884
Apartamento;Copacabana;2;95;3900.0;1037.0;4937.0;51.96842105263158
Apartamento;Vila da Penha;2;60;1300.0;300.0;1600.0;26.666666666666668
Apartamento;Ipanema;1;34;1500.0;404.0;1904.0;56.0
Apartamento;Recreio dos Bandeirantes;2;75;1800.0;950.0;2750.0;36.666666666666664
Apartamento;Leblon;2;100;3500.0;1930.0;5430.0;54.3
Apartamento;Flamengo;3;95;3200.0;805.0;4005.0;42.1578947368421
Apartamento;Tijuca;3;140;2800.0;1260.0;4060.0;29.0
Apartamento;Leme;3;97;2800.0;1053.0;3853.0;39.72164948453608
Apartamento;Recreio dos Bandeirantes;2;65;1800.0;560.0;2360.0;36.30769230769231
Apartamento;Barra da Tijuca;1;70;2200.0;950.0;3150.0;45.0
Apartamento;Jardim Botânico;4;150;7000.0;1100.0;8100.0;54.0
Apartamento;Copacabana;3;190;5000.0;2600.0;7600.0;40.0
Apartamento;Ipanema;3;132;6800.0;1500.0;8300.0;62.878787878787875
Apartamento;Ilha do Governador;2;140;1450.0;250.0;1700.0;12.142857142857142
Apartamento;Leme;2;75;2700.0;878.0;3578.0;47.70666666666666
Apartamento;Ipanema;2;75;3600.0;800.0;4400.0;58.666666666666664
Apartamento;Leblon;3;116;6800.0;1471.0;8271.0;71.30172413793103
Apartamento;Flamengo;1;77;1700.0;811.0;2511.0;32.61038961038961
Apartamento;Barra da Tijuca;1;84;4000.0;1950.0;5950.0;70.83333333333333
Apartamento;Botafogo;3;102;5100.0;1310.0;6410.0;62.84313725490196
Apartamento;Leblon;3;180;5000.0;3900.0;8900.0;49.44444444444444
Apartamento;Irajá;2;55;1300.0;350.0;1650.0;30.0
Apartamento;São Cristóvão;2;56;1400.0;512.0;1912.0;34.142857142857146
Apartamento;Gávea;4;600;6950.0;5663.0;12613.0;21.02166666666667
Apartamento;Catete;1;35;2500.0;520.0;3020.0;86.28571428571429
Apartamento;Urca;3;110;5500.0;1452.0;6952.0;63.2
Apartamento;Barra da Tijuca;4;125;3700.0;1350.0;5050.0;40.4
Apartamento;Laranjeiras;2;80;2300.0;719.0;3019.0;37.7375
Apartamento;Recreio dos Bandeirantes;4;181;3200.0;1265.0;4465.0;24.668508287292816
Apartamento;Barra da Tijuca;2;85;2500.0;1078.0;3578.0;42.09411764705882
Apartamento;Barra da Tijuca;2;65;2059.0;1000.0;3059.0;47.06153846153846
Apartamento;Recreio dos Bandeirantes;2;90;2500.0;877.0;3377.0;37.522222222222226
Apartamento;Ilha do Governador;3;120;2700.0;515.0;3215.0;26.791666666666668
Apartamento;Copacabana;2;60;2300.0;525.0;2825.0;47.083333333333336
Apartamento;Recreio dos Bandeirantes;2;89;1700.0;908.0;2608.0;29.303370786516854
Apartamento;Ipanema;3;150;5500.0;2300.0;7800.0;52.0
Apartamento;Praça Seca;2;48;650.0;277.0;927.0;19.3125
Apartamento;Freguesia (Jacarepaguá);2;60;1400.0;70.0;1470.0;24.5
Apartamento;Copacabana;3;100;3000.0;761.0;3761.0;37.61
Apartamento;Jacarepaguá;2;66;1400.0;350.0;1750.0;26.515151515151516
Apartamento;Recreio dos Bandeirantes;3;81;2600.0;600.0;3200.0;39.50617283950617
Apartamento;Anil;2;49;950.0;490.0;1440.0;29.387755102040817
Apartamento;Méier;2;60;970.0;600.0;1570.0;26.166666666666668
Apartamento;Copacabana;1;35;1700.0;335.0;2035.0;58.142857142857146
Apartamento;Tijuca;3;77;2100.0;762.0;2862.0;37.16883116883117
Apartamento;Maria da Graça;2;60;900.0;300.0;1200.0;20.0
Apartamento;Catete;2;71;2200.0;725.0;2925.0;41.19718309859155
Apartamento;Leblon;2;76;4200.0;1100.0;5300.0;69.73684210526316
Apartamento;Centro;1;35;1350.0;460.0;1810.0;51.714285714285715
Apartamento;Copacabana;2;64;2000.0;880.0;2880.0;45.0
Apartamento;Copacabana;4;200;4000.0;2000.0;6000.0;30.0
Apartamento;Anil;2;50;850.0;450.0;1300.0;26.0
Apartamento;Flamengo;1;44;1800.0;486.0;2286.0;51.95454545454545
Apartamento;Botafogo;2;65;4900.0;1500.0;6400.0;98.46153846153847
Apartamento;Glória;1;42;1500.0;450.0;1950.0;46.42857142857143
Apartamento;Recreio dos Bandeirantes;3;86;2500.0;1250.0;3750.0;43.604651162790695
Apartamento;Tijuca;3;61;1800.0;467.0;2267.0;37.16393442622951
Apartamento;Tijuca;3;110;1500.0;680.0;2180.0;19.818181818181817
Apartamento;Flamengo;1;42;1650.0;610.0;2260.0;53.80952380952381
Apartamento;Botafogo;1;90;3600.0;1030.0;4630.0;51.44444444444444
Apartamento;Barra da Tijuca;2;70;1700.0;1100.0;2800.0;40.0
Apartamento;Irajá;2;43;1000.0;120.0;1120.0;26.046511627906977
Apartamento;Copacabana;2;93;3000.0;867.0;3867.0;41.58064516129032
Apartamento;Recreio dos Bandeirantes;3;135;3200.0;875.0;4075.0;30.185185185185187
Apartamento;Campo Grande;2;50;750.0;75.0;825.0;16.5
Apartamento;Barra da Tijuca;3;105;3300.0;1176.0;4476.0;42.628571428571426
Apartamento;Ipanema;3;163;7000.0;3400.0;10400.0;63.80368098159509
Apartamento;Flamengo;2;90;3000.0;750.0;3750.0;41.666666666666664
Apartamento;Ipanema;2;85;4500.0;1300.0;5800.0;68.23529411764706
Apartamento;Jardim Guanabara;3;200;1950.0;560.0;2510.0;12.55
Apartamento;Leme;2;77;3000.0;630.0;3630.0;47.142857142857146
Apartamento;Flamengo;2;68;1960.0;720.0;2680.0;39.411764705882355
Apartamento;Botafogo;2;62;2200.0;779.0;2979.0;48.04838709677419
Apartamento;Flamengo;1;50;2500.0;490.0;2990.0;59.8
Apartamento;Lagoa;2;70;2600.0;1554.0;4154.0;59.34285714285714
Apartamento;Copacabana;2;80;2800.0;850.0;3650.0;45.625
Apartamento;Glória;2;90;2100.0;800.0;2900.0;32.22222222222222
Apartamento;Copacabana;2;86;3800.0;600.0;4400.0;51.16279069767442
Apartamento;Tijuca;2;75;2300.0;500.0;2800.0;37.333333333333336
Apartamento;Botafogo;2;82;2600.0;830.0;3430.0;41.829268292682926
Apartamento;Jacarepaguá;2;70;1500.0;480.0;1980.0;28.285714285714285
Apartamento;Laranjeiras;3;108;2600.0;900.0;3500.0;32.407407407407405
Apartamento;Glória;1;43;1500.0;510.0;2010.0;46.74418604651163
Apartamento;Taquara;2;60;900.0;348.0;1248.0;20.8
Apartamento;São Conrado;4;150;4800.0;1790.0;6590.0;43.93333333333333
Apartamento;Campo Grande;2;75;1000.0;350.0;1350.0;18.0
Apartamento;Recreio dos Bandeirantes;3;300;3509.0;1000.0;4509.0;15.03
Apartamento;Méier;1;40;900.0;657.0;1557.0;38.925
Apartamento;Barra da Tijuca;3;140;4500.0;1587.0;6087.0;43.47857142857143
Apartamento;Taquara;3;90;2500.0;590.0;3090.0;34.333333333333336
Apartamento;Barra da Tijuca;1;74;1600.0;1067.0;2667.0;36.04054054054054
Apartamento;Barra da Tijuca;4;160;3500.0;1175.0;4675.0;29.21875
Apartamento;Copacabana;3;156;3900.0;800.0;4700.0;30.128205128205128
Apartamento;Tijuca;2;65;1500.0;500.0;2000.0;30.76923076923077
Apartamento;Copacabana;1;40;2000.0;510.0;2510.0;62.75
Apartamento;Barra da Tijuca;2;70;2400.0;970.0;3370.0;48.142857142857146
Apartamento;Copacabana;2;84;2800.0;682.0;3482.0;41.45238095238095
Apartamento;Lagoa;3;100;3100.0;1283.0;4383.0;43.83
Apartamento;Recreio dos Bandeirantes;3;85;1800.0;1200.0;3000.0;35.294117647058826
Apartamento;Barra da Tijuca;3;200;5000.0;1900.0;6900.0;34.5
Apartamento;Tijuca;1;65;1700.0;501.0;2201.0;33.86153846153846
Apartamento;Leblon;3;155;7000.0;2600.0;9600.0;61.935483870967744
Apartamento;Jardim Sulacap;2;60;1500.0;455.0;1955.0;32.583333333333336
Apartamento;Taquara;2;52;850.0;528.0;1378.0;26.5
Apartamento;Barra da Tijuca;2;70;3500.0;1200.0;4700.0;67.14285714285714
Apartamento;Barra da Tijuca;2;74;2800.0;1260.0;4060.0;54.86486486486486
Apartamento;Jacarepaguá;2;55;1300.0;480.0;1780.0;32.36363636363637
Apartamento;Recreio dos Bandeirantes;3;90;1900.0;590.0;2490.0;27.666666666666668
Apartamento;Barra da Tijuca;2;93;2600.0;800.0;3400.0;36.55913978494624
Apartamento;Copacabana;2;74;2950.0;1150.0;4100.0;55.4054054054054
Apartamento;Jacarepaguá;3;85;1700.0;680.0;2380.0;28.0
Apartamento;Barra da Tijuca;2;78;2400.0;1200.0;3600.0;46.15384615384615
Apartamento;Barra da Tijuca;1;60;1800.0;543.0;2343.0;39.05
Apartamento;São Conrado;4;198;4500.0;1933.0;6433.0;32.48989898989899
Apartamento;Recreio dos Bandeirantes;2;98;2000.0;711.0;2711.0;27.663265306122447
Apartamento;Pitangueiras;3;154;1700.0;750.0;2450.0;15.909090909090908
Apartamento;Copacabana;1;35;1200.0;400.0;1600.0;45.714285714285715
Apartamento;Humaitá;2;91;3000.0;1003.0;4003.0;43.989010989010985
Apartamento;Recreio dos Bandeirantes;4;320;4000.0;1480.0;5480.0;17.125
Apartamento;Barra da Tijuca;3;114;1500.0;1413.0;2913.0;25.55263157894737
Apartamento;Copacabana;1;33;1400.0;561.0;1961.0;59.42424242424242
Apartamento;Recreio dos Bandeirantes;3;320;3200.0;1319.0;4519.0;14.121875
Apartamento;Barra da Tijuca;2;90;2100.0;1490.0;3590.0;39.888888888888886
Apartamento;Flamengo;2;65;2200.0;535.0;2735.0;42.07692307692308
Apartamento;Barra da Tijuca;3;144;4000.0;1700.0;5700.0;39.583333333333336
Apartamento;Catete;2;65;2400.0;573.0;2973.0;45.738461538461536
Apartamento;Jacarepaguá;2;74;1700.0;688.0;2388.0;32.270270270270274
Apartamento;Ipanema;3;125;5500.0;1710.0;7210.0;57.68
Apartamento;Botafogo;1;19;980.0;481.0;1461.0;76.89473684210526
Apartamento;Barra da Tijuca;2;180;2300.0;1600.0;3900.0;21.666666666666668
Apartamento;Andaraí;1;80;1500.0;684.0;2184.0;27.3
Apartamento;Parada de Lucas;2;55;850.0;302.0;1152.0;20.945454545454545
Apartamento;Copacabana;3;74;3300.0;751.0;4051.0;54.74324324324324
Apartamento;Recreio dos Bandeirantes;3;170;4000.0;1240.0;5240.0;30.823529411764707
Apartamento;Copacabana;2;100;3000.0;1300.0;4300.0;43.0
Apartamento;Barra da Tijuca;2;82;1800.0;840.0;2640.0;32.19512195121951
Apartamento;Leblon;3;230;5400.0;2997.0;8397.0;36.50869565217391
Apartamento;Santa Teresa;1;50;1800.0;340.0;2140.0;42.8
Apartamento;Tijuca;2;65;1600.0;450.0;2050.0;31.53846153846154
Apartamento;Leblon;4;200;7000.0;3500.0;10500.0;52.5
Apartamento;Méier;2;68;1300.0;732.0;2032.0;29.88235294117647
Apartamento;Recreio dos Bandeirantes;2;76;1800.0;600.0;2400.0;31.57894736842105
Apartamento;Barra da Tijuca;2;70;2500.0;970.0;3470.0;49.57142857142857
Apartamento;Barra da Tijuca;2;105;6000.0;2450.0;8450.0;80.47619047619048
Apartamento;Copacabana;1;35;1350.0;650.0;2000.0;57.142857142857146
Apartamento;Leme;3;84;3300.0;1320.0;4620.0;55.0
Apartamento;Ipanema;3;150;7000.0;1755.0;8755.0;58.36666666666667
Apartamento;Copacabana;3;278;6000.0;2600.0;8600.0;30.93525179856115
Apartamento;Flamengo;2;67;2700.0;870.0;3570.0;53.28358208955224
Apartamento;Copacabana;1;60;3100.0;1001.0;4101.0;68.35
Apartamento;Lins de Vasconcelos;2;80;1000.0;630.0;1630.0;20.375
Apartamento;Laranjeiras;2;90;3400.0;1865.0;5265.0;58.5
Apartamento;Recreio dos Bandeirantes;4;297;2300.0;3459.0;5759.0;19.39057239057239
Apartamento;Vila Isabel;1;50;1000.0;400.0;1400.0;28.0
Apartamento;Leblon;3;80;4000.0;1200.0;5200.0;65.0
Apartamento;Copacabana;2;90;2350.0;964.0;3314.0;36.82222222222222
Apartamento;Barra da Tijuca;3;80;2350.0;1187.0;3537.0;44.2125
Apartamento;Leblon;3;100;7000.0;1200.0;8200.0;82.0
Apartamento;Tijuca;2;75;1400.0;650.0;2050.0;27.333333333333332
Apartamento;Ipanema;2;85;4000.0;1200.0;5200.0;61.1764705882353
Apartamento;Copacabana;1;46;1600.0;423.0;2023.0;43.97826086956522
Apartamento;Barra da Tijuca;2;201;5500.0;2069.0;7569.0;37.656716417910445
Apartamento;Copacabana;4;260;4500.0;1878.0;6378.0;24.53076923076923
Apartamento;Recreio dos Bandeirantes;4;160;5200.0;1800.0;7000.0;43.75
Apartamento;Recreio dos Bandeirantes;3;82;2300.0;700.0;3000.0;36.58536585365854
Apartamento;Curicica;2;50;1100.0;400.0;1500.0;30.0
Apartamento;Ipanema;3;170;5000.0;2300.0;7300.0;42.94117647058823
Apartamento;Campo Grande;3;65;750.0;350.0;1100.0;16.923076923076923
Apartamento;Praça Seca;2;79;1500.0;580.0;2080.0;26.329113924050635
Apartamento;Lagoa;2;84;5000.0;2500.0;7500.0;89.28571428571429
Apartamento;Barra da Tijuca;3;150;5000.0;2200.0;7200.0;48.0
Apartamento;Flamengo;3;125;4500.0;900.0;5400.0;43.2
Apartamento;Méier;2;75;1500.0;560.0;2060.0;27.466666666666665
Apartamento;Barra da Tijuca;2;95;2150.0;2448.0;4598.0;48.4
Apartamento;Barra da Tijuca;2;90;3900.0;2100.0;6000.0;66.66666666666667
Apartamento;Tijuca;4;129;3200.0;1300.0;4500.0;34.883720930232556
Apartamento;Copacabana;4;130;3000.0;1043.0;4043.0;31.1
Apartamento;Braz de Pina;2;55;1000.0;280.0;1280.0;23.272727272727273
Apartamento;Copacabana;4;150;3500.0;1383.0;4883.0;32.553333333333335
