Tipo;Bairro;Quartos;Area;Aluguel;Condominio;Valor Bruto;Valor / m^2
Apartamento;Laranjeiras;2;88;2500.0;837.0;3337.0;37.9
Apartamento;Recreio dos Bandeirantes;3;316;3000.0;800.0;3800.0;12.0
Apartamento;Ipanema;3;180;30000.0;2200.0;32200.0;178.9
Casa;Vila Valqueire;2;93;1200.0;0.0;1200.0;12.9
Apartamento;Ipanema;4;330;25000.0;1400.0;26400.0;80.0
Apartamento;Ipanema;3;200;6300.0;2200.0;8500.0;42.5
Apartamento;Laranjeiras;3;120;4000.0;1400.0;5400.0;45.0
Apartamento;Copacabana;2;90;5000.0;1100.0;6100.0;67.8
Apartamento;Ipanema;3;320;30000.0;7500.0;37500.0;117.2
Apartamento;Catete;2;65;2500.0;1050.0;3550.0;54.6
Apartamento;Leblon;3;196;5700.0;1871.0;7571.0;38.6
Apartamento;Tijuca;3;152;5000.0;1337.0;6337.0;41.7
Casa de Condomínio;Barra da Tijuca;4;381;9000.0;706.0;9706.0;25.5
Apartamento;Ipanema;4;200;9500.0;3700.0;13200.0;66.0
Apartamento;Leblon;3;160;7800.0;1554.0;9354.0;58.5
Apartamento;Laranjeiras;2;60;1800.0;1000.0;2800.0;46.7
Apartamento;Flamengo;3;64;2750.0;600.0;3350.0;52.3
Apartamento;Recreio dos Bandeirantes;3;217;3300.0;987.0;4287.0;19.8
Apartamento;Barra da Tijuca;1;67;3500.0;1300.0;4800.0;71.6
Apartamento;Botafogo;3;100;3000.0;915.0;3915.0;39.2
Apartamento;Barra da Tijuca;5;1200;24000.0;7000.0;31000.0;25.8
Apartamento;Ipanema;1;48;2100.0;586.0;2686.0;56.0
Apartamento;Botafogo;2;104;4650.0;1150.0;5800.0;55.8
Apartamento;Leblon;2;300;17000.0;1000.0;18000.0;60.0
Apartamento;Barra da Tijuca;2;105;1500.0;2115.0;3615.0;34.4
Apartamento;Copacabana;1;46;1499.0;660.0;2159.0;46.9
Apartamento;Barra da Tijuca;3;280;12000.0;2480.0;14480.0;51.7
Casa;Quintino Bocaiúva;2;55;1000.0;71.0;1071.0;19.5
Casa de Condomínio;Leblon;4;800;30000.0;2000.0;32000.0;40.0
Apartamento;Jardim Botânico;3;110;2700.0;1500.0;4200.0;38.2
Apartamento;Barra da Tijuca;3;96;2800.0;980.0;3780.0;39.4
Apartamento;Botafogo;1;48;1600.0;500.0;2100.0;43.8
Apartamento;Andaraí;1;42;900.0;447.0;1347.0;32.1
Apartamento;Méier;2;60;1000.0;480.0;1480.0;24.7
Casa de Condomínio;Freguesia (Jacarepaguá);3;272;3000.0;472.0;3472.0;12.8
Apartamento;Lagoa;3;152;6500.0;1800.0;8300.0;54.6
Apartamento;Usina;3;94;1700.0;860.0;2560.0;27.2
Apartamento;Copacabana;5;280;13000.0;2245.0;15245.0;54.4
Casa;Todos os Santos;2;66;1300.0;100.0;1400.0;21.2
Apartamento;Flamengo;2;90;2750.0;750.0;3500.0;38.9
Apartamento;Recreio dos Bandeirantes;2;100;2200.0;915.0;3115.0;31.2
Apartamento;Tijuca;2;80;2300.0;662.0;2962.0;37.0
Apartamento;Jardim Botânico;2;80;2900.0;1350.0;4250.0;53.1
Apartamento;Ipanema;4;240;19000.0;4340.0;23340.0;97.2
Apartamento;Anil;2;55;1100.0;439.0;1539.0;28.0
Apartamento;Recreio dos Bandeirantes;2;70;1400.0;650.0;2050.0;29.3
Apartamento;Barra da Tijuca;3;118;4000.0;1450.0;5450.0;46.2
Apartamento;Ipanema;4;180;25000.0;3500.0;28500.0;158.3
Apartamento;Ipanema;3;120;4700.0;1600.0;6300.0;52.5
Apartamento;Jacarepaguá;2;65;1100.0;550.0;1650.0;25.4
Apartamento;Ipanema;3;130;8000.0;2220.0;10220.0;78.6
Apartamento;Lagoa;3;165;7000.0;1598.0;8598.0;52.1
Apartamento;Barra da Tijuca;4;260;6500.0;2370.0;8870.0;34.1
Apartamento;Lagoa;4;400;22000.0;2500.0;24500.0;61.2
Apartamento;Copacabana;1;40;1400.0;958.0;2358.0;59.0
Apartamento;Ipanema;3;160;7000.0;1630.0;8630.0;53.9
Apartamento;Riachuelo;2;70;1300.0;328.0;1628.0;23.3
Apartamento;Freguesia (Jacarepaguá);2;62;1000.0;575.0;1575.0;25.4
Apartamento;Ipanema;4;450;35000.0;12815.0;47815.0;106.3
Apartamento;Copacabana;3;120;4500.0;900.0;5400.0;45.0
Casa de Vila;Campinho;2;71;1200.0;80.0;1280.0;18.0
Apartamento;Leblon;3;200;5500.0;1680.0;7180.0;35.9
Apartamento;Ipanema;2;63;4000.0;610.0;4610.0;73.2
Apartamento;Praça Seca;2;67;1000.0;477.0;1477.0;22.0
Quitinete;Leblon;1;30;1600.0;560.0;2160.0;72.0
Apartamento;Lagoa;3;128;6000.0;1200.0;7200.0;56.2
Apartamento;Leblon;1;81;5500.0;1520.0;7020.0;86.7
Apartamento;Copacabana;4;206;5400.0;1900.0;7300.0;35.4
Apartamento;São Conrado;3;130;6000.0;1980.0;7980.0;61.4
Apartamento;Grajaú;2;110;1800.0;1100.0;2900.0;26.4
Apartamento;Barra da Tijuca;3;200;9000.0;1700.0;10700.0;53.5
Apartamento;Ipanema;3;170;5000.0;2300.0;7300.0;42.9
Apartamento;Abolição;2;65;1300.0;280.0;1580.0;24.3
Apartamento;Freguesia (Jacarepaguá);4;220;3300.0;1800.0;5100.0;23.2
Apartamento;Copacabana;1;45;2000.0;396.0;2396.0;53.2
Apartamento;Barra da Tijuca;2;78;2000.0;850.0;2850.0;36.5
Casa;Quintino Bocaiúva;2;80;1500.0;0.0;1500.0;18.8
Apartamento;Barra da Tijuca;2;66;2290.0;917.0;3207.0;48.6
Casa de Vila;Catete;6;132;4500.0;200.0;4700.0;35.6
Apartamento;Botafogo;3;130;3200.0;1400.0;4600.0;35.4
Casa de Condomínio;Barra da Tijuca;5;775;25000.0;2134.0;27134.0;35.0
Apartamento;Urca;2;80;2600.0;530.0;3130.0;39.1
Apartamento;Flamengo;4;240;4500.0;1700.0;6200.0;25.8
Apartamento;Copacabana;1;59;1800.0;600.0;2400.0;40.7
Apartamento;Madureira;2;70;1000.0;550.0;1550.0;22.1
Apartamento;Pechincha;3;76;1500.0;700.0;2200.0;28.9
Apartamento;Ipanema;4;500;24000.0;3100.0;27100.0;54.2
Apartamento;Centro;1;43;1000.0;400.0;1400.0;32.6
Apartamento;Lins de Vasconcelos;1;98;800.0;913.0;1713.0;17.5
Apartamento;Barra da Tijuca;2;70;2000.0;950.0;2950.0;42.1
Apartamento;Leme;4;400;11000.0;3200.0;14200.0;35.5
Apartamento;Copacabana;3;100;4500.0;748.0;5248.0;52.5
Apartamento;Jardim Botânico;6;320;13500.0;2800.0;16300.0;50.9
Apartamento;Ipanema;3;160;6300.0;2200.0;8500.0;53.1
Apartamento;Copacabana;3;300;7500.0;2290.0;9790.0;32.6
Apartamento;Copacabana;3;110;2700.0;1000.0;3700.0;33.6
Apartamento;Flamengo;2;75;2500.0;577.0;3077.0;41.0
Quitinete;Urca;1;35;1300.0;300.0;1600.0;45.7
Casa de Condomínio;Barra da Tijuca;4;256;7900.0;1495.0;9395.0;36.7
Casa;Barra da Tijuca;5;320;16000.0;1000.0;17000.0;53.1
Apartamento;Vila da Penha;2;52;650.0;440.0;1090.0;21.0
Apartamento;Botafogo;3;120;5000.0;880.0;5880.0;49.0
Quitinete;Botafogo;1;25;1600.0;450.0;2050.0;82.0
Apartamento;Leblon;3;155;11900.0;1006.0;12906.0;83.3
Apartamento;Flamengo;3;100;3300.0;700.0;4000.0;40.0
Apartamento;Barra da Tijuca;1;58;1400.0;1624.0;3024.0;52.1
Apartamento;Leme;2;87;2600.0;720.0;3320.0;38.2
Apartamento;Copacabana;2;95;3900.0;1037.0;4937.0;52.0
Quitinete;Centro;0;20;700.0;250.0;950.0;47.5
Casa de Condomínio;São Conrado;4;400;9000.0;850.0;9850.0;24.6
Apartamento;Vila da Penha;2;60;1300.0;300.0;1600.0;26.7
Apartamento;Ipanema;1;34;1500.0;404.0;1904.0;56.0
Casa de Condomínio;Barra da Tijuca;4;258;6500.0;1500.0;8000.0;31.0
Apartamento;Recreio dos Bandeirantes;2;75;1800.0;950.0;2750.0;36.7
Apartamento;Leblon;2;100;3500.0;1930.0;5430.0;54.3
Apartamento;Flamengo;3;95;3200.0;805.0;4005.0;42.2
Apartamento;Tijuca;3;140;2800.0;1260.0;4060.0;29.0
Apartamento;Barra da Tijuca;4;230;7500.0;4300.0;11800.0;51.3
Apartamento;Leme;3;97;2800.0;1053.0;3853.0;39.7
Apartamento;Flamengo;4;430;15000.0;4000.0;19000.0;44.2
Apartamento;Recreio dos Bandeirantes;2;65;1800.0;560.0;2360.0;36.3
Apartamento;Barra da Tijuca;1;70;2200.0;950.0;3150.0;45.0
Apartamento;Jardim Botânico;4;150;7000.0;1100.0;8100.0;54.0
Apartamento;Copacabana;3;190;5000.0;2600.0;7600.0;40.0
Apartamento;Ipanema;3;132;6800.0;1500.0;8300.0;62.9
Casa;Senador Vasconcelos;1;40;700.0;0.0;700.0;17.5
Apartamento;Ipanema;4;370;30000.0;5707.0;35707.0;96.5
Apartamento;Ilha do Governador;2;140;1450.0;250.0;1700.0;12.1
Apartamento;Leme;2;75;2700.0;878.0;3578.0;47.7
Apartamento;Ipanema;2;75;3600.0;800.0;4400.0;58.7
Apartamento;Leblon;3;116;6800.0;1471.0;8271.0;71.3
Apartamento;Flamengo;1;77;1700.0;811.0;2511.0;32.6
Apartamento;Barra da Tijuca;1;84;4000.0;1950.0;5950.0;70.8
Apartamento;Leblon;3;129;10000.0;1266.0;11266.0;87.3
Apartamento;Botafogo;3;102;5100.0;1310.0;6410.0;62.8
Apartamento;Leblon;3;180;5000.0;3900.0;8900.0;49.4
Apartamento;Irajá;2;55;1300.0;350.0;1650.0;30.0
Apartamento;São Cristóvão;2;56;1400.0;512.0;1912.0;34.1
Quitinete;Catete;0;22;1000.0;399.0;1399.0;63.6
Apartamento;Gávea;4;600;6950.0;5663.0;12613.0;21.0
Apartamento;Catete;1;35;2500.0;520.0;3020.0;86.3
Apartamento;Urca;3;110;5500.0;1452.0;6952.0;63.2
Apartamento;Barra da Tijuca;4;125;3700.0;1350.0;5050.0;40.4
Apartamento;Leblon;4;160;9500.0;2710.0;12210.0;76.3
Apartamento;Laranjeiras;2;80;2300.0;719.0;3019.0;37.7
Apartamento;Recreio dos Bandeirantes;4;181;3200.0;1265.0;4465.0;24.7
Apartamento;Barra da Tijuca;2;85;2500.0;1078.0;3578.0;42.1
Apartamento;Barra da Tijuca;2;65;2059.0;1000.0;3059.0;47.1
Casa;Campo Grande;2;70;850.0;0.0;850.0;12.1
Casa;Campo Grande;3;80;1300.0;0.0;1300.0;16.2
Apartamento;Barra da Tijuca;3;150;12000.0;2600.0;14600.0;97.3
Apartamento;Recreio dos Bandeirantes;2;90;2500.0;877.0;3377.0;37.5
Apartamento;Ilha do Governador;3;120;2700.0;515.0;3215.0;26.8
Casa de Vila;Riachuelo;2;100;1500.0;150.0;1650.0;16.5
Apartamento;Copacabana;2;60;2300.0;525.0;2825.0;47.1
Apartamento;Recreio dos Bandeirantes;2;89;1700.0;908.0;2608.0;29.3
Apartamento;Barra da Tijuca;4;247;15000.0;2700.0;17700.0;71.7
Apartamento;Ipanema;3;150;5500.0;2300.0;7800.0;52.0
Apartamento;Praça Seca;2;48;650.0;277.0;927.0;19.3
Apartamento;Freguesia (Jacarepaguá);2;60;1400.0;70.0;1470.0;24.5
Apartamento;Copacabana;3;100;3000.0;761.0;3761.0;37.6
Apartamento;Barra da Tijuca;3;230;8000.0;3900.0;11900.0;51.7
Apartamento;Jacarepaguá;2;66;1400.0;350.0;1750.0;26.5
Apartamento;Recreio dos Bandeirantes;3;81;2600.0;600.0;3200.0;39.5
Apartamento;Anil;2;49;950.0;490.0;1440.0;29.4
Apartamento;Méier;2;60;970.0;600.0;1570.0;26.2
Apartamento;Copacabana;1;35;1700.0;335.0;2035.0;58.1
Apartamento;Tijuca;3;77;2100.0;762.0;2862.0;37.2
Apartamento;Maria da Graça;2;60;900.0;300.0;1200.0;20.0
Apartamento;Barra da Tijuca;4;179;8000.0;2000.0;10000.0;55.9
Apartamento;Catete;2;71;2200.0;725.0;2925.0;41.2
Apartamento;Leblon;4;180;11000.0;2850.0;13850.0;76.9
Apartamento;Leblon;2;76;4200.0;1100.0;5300.0;69.7
Apartamento;Centro;1;35;1350.0;460.0;1810.0;51.7
Apartamento;Copacabana;2;64;2000.0;880.0;2880.0;45.0
Casa;Jardim Botânico;4;500;18500.0;0.0;18500.0;37.0
Apartamento;Copacabana;4;200;4000.0;2000.0;6000.0;30.0
Apartamento;Barra da Tijuca;4;225;12500.0;5840.0;18340.0;81.5
Apartamento;Anil;2;50;850.0;450.0;1300.0;26.0
Apartamento;Flamengo;1;44;1800.0;486.0;2286.0;52.0
Apartamento;Flamengo;4;290;8960.0;1800.0;10760.0;37.1
Apartamento;Botafogo;2;65;4900.0;1500.0;6400.0;98.5
Apartamento;Glória;1;42;1500.0;450.0;1950.0;46.4
Apartamento;Recreio dos Bandeirantes;3;86;2500.0;1250.0;3750.0;43.6
Apartamento;Tijuca;3;61;1800.0;467.0;2267.0;37.2
Apartamento;Tijuca;3;110;1500.0;680.0;2180.0;19.8
Apartamento;Flamengo;1;42;1650.0;610.0;2260.0;53.8
Apartamento;Botafogo;1;90;3600.0;1030.0;4630.0;51.4
Apartamento;Barra da Tijuca;2;70;1700.0;1100.0;2800.0;40.0
Apartamento;Irajá;2;43;1000.0;120.0;1120.0;26.0
Apartamento;Copacabana;2;93;3000.0;867.0;3867.0;41.6
Apartamento;Recreio dos Bandeirantes;3;135;3200.0;875.0;4075.0;30.2
Apartamento;Campo Grande;2;50;750.0;75.0;825.0;16.5
Quitinete;Catete;1;24;1200.0;450.0;1650.0;68.8
Quitinete;Copacabana;1;25;1000.0;490.0;1490.0;59.6
Apartamento;Barra da Tijuca;3;105;3300.0;1176.0;4476.0;42.6
Apartamento;Ipanema;3;163;7000.0;3400.0;10400.0;63.8
Apartamento;Flamengo;2;90;3000.0;750.0;3750.0;41.7
Apartamento;Ipanema;2;85;4500.0;1300.0;5800.0;68.2
Apartamento;Flamengo;4;125;8500.0;1400.0;9900.0;79.2
Apartamento;Jardim Guanabara;3;200;1950.0;560.0;2510.0;12.6
Apartamento;Ipanema;4;257;8000.0;2800.0;10800.0;42.0
Apartamento;Leme;2;77;3000.0;630.0;3630.0;47.1
Apartamento;Flamengo;2;68;1960.0;720.0;2680.0;39.4
Apartamento;Botafogo;2;62;2200.0;779.0;2979.0;48.0
Apartamento;Flamengo;1;50;2500.0;490.0;2990.0;59.8
Apartamento;Ipanema;4;200;9500.0;3600.0;13100.0;65.5
Apartamento;Lagoa;2;70;2600.0;1554.0;4154.0;59.3
Apartamento;Copacabana;2;80;2800.0;850.0;3650.0;45.6
Apartamento;Recreio dos Bandeirantes;5;360;8000.0;750.0;8750.0;24.3
Apartamento;Glória;2;90;2100.0;800.0;2900.0;32.2
Casa de Vila;Quintino Bocaiúva;2;60;1100.0;0.0;1100.0;18.3
Apartamento;Copacabana;2;86;3800.0;600.0;4400.0;51.2
Apartamento;Tijuca;2;75;2300.0;500.0;2800.0;37.3
Apartamento;Botafogo;2;82;2600.0;830.0;3430.0;41.8
Apartamento;Jacarepaguá;2;70;1500.0;480.0;1980.0;28.3
Quitinete;Copacabana;0;20;700.0;710.0;1410.0;70.5
Apartamento;Laranjeiras;3;108;2600.0;900.0;3500.0;32.4
Quitinete;Copacabana;1;35;2400.0;500.0;2900.0;82.9
Apartamento;Glória;1;43;1500.0;510.0;2010.0;46.7
Apartamento;Taquara;2;60;900.0;348.0;1248.0;20.8
Apartamento;São Conrado;4;150;4800.0;1790.0;6590.0;43.9
Apartamento;Campo Grande;2;75;1000.0;350.0;1350.0;18.0
Casa de Condomínio;Barra da Tijuca;4;260;7900.0;1495.0;9395.0;36.1
Apartamento;Barra da Tijuca;4;234;11500.0;3294.0;14794.0;63.2
Apartamento;Recreio dos Bandeirantes;3;300;3509.0;1000.0;4509.0;15.0
Quitinete;Flamengo;1;23;1100.0;348.0;1448.0;63.0
Apartamento;Méier;1;40;900.0;657.0;1557.0;38.9
Apartamento;Barra da Tijuca;3;140;4500.0;1587.0;6087.0;43.5
Apartamento;Taquara;3;90;2500.0;590.0;3090.0;34.3
Apartamento;Barra da Tijuca;1;74;1600.0;1067.0;2667.0;36.0
Apartamento;Barra da Tijuca;4;160;3500.0;1175.0;4675.0;29.2
Apartamento;Copacabana;3;156;3900.0;800.0;4700.0;30.1
Casa;Jardim Botânico;5;2252;35000.0;0.0;35000.0;15.5
Apartamento;Tijuca;2;65;1500.0;500.0;2000.0;30.8
Quitinete;Copacabana;0;42;1000.0;495.0;1495.0;35.6
Casa de Condomínio;Barra da Tijuca;5;628;11000.0;1700.0;12700.0;20.2
Apartamento;Barra da Tijuca;3;160;8000.0;2900.0;10900.0;68.1
Apartamento;Copacabana;1;40;2000.0;510.0;2510.0;62.8
Casa de Condomínio;Barra da Tijuca;4;500;25000.0;1586.0;26586.0;53.2
Apartamento;Barra da Tijuca;2;70;2400.0;970.0;3370.0;48.1
Apartamento;Copacabana;2;84;2800.0;682.0;3482.0;41.5
Apartamento;Barra da Tijuca;5;1147;24000.0;5600.0;29600.0;25.8
Apartamento;Barra da Tijuca;4;352;12000.0;4182.0;16182.0;46.0
Apartamento;Lagoa;3;100;3100.0;1283.0;4383.0;43.8
Apartamento;Recreio dos Bandeirantes;3;85;1800.0;1200.0;3000.0;35.3
Apartamento;Barra da Tijuca;3;200;5000.0;1900.0;6900.0;34.5
Apartamento;Tijuca;1;65;1700.0;501.0;2201.0;33.9
Apartamento;Leblon;3;155;7000.0;2600.0;9600.0;61.9
Apartamento;São Conrado;4;400;19000.0;10000.0;29000.0;72.5
Apartamento;Jardim Sulacap;2;60;1500.0;455.0;1955.0;32.6
Apartamento;Taquara;2;52;850.0;528.0;1378.0;26.5
Apartamento;Barra da Tijuca;2;70;3500.0;1200.0;4700.0;67.1
Apartamento;Barra da Tijuca;2;74;2800.0;1260.0;4060.0;54.9
Apartamento;Jacarepaguá;2;55;1300.0;480.0;1780.0;32.4
Apartamento;Leblon;3;170;12000.0;2800.0;14800.0;87.1
Apartamento;Recreio dos Bandeirantes;3;90;1900.0;590.0;2490.0;27.7
Apartamento;Barra da Tijuca;2;93;2600.0;800.0;3400.0;36.6
Apartamento;Copacabana;2;74;2950.0;1150.0;4100.0;55.4
Apartamento;Jacarepaguá;3;85;1700.0;680.0;2380.0;28.0
Apartamento;Barra da Tijuca;2;78;2400.0;1200.0;3600.0;46.2
Apartamento;Leblon;3;180;10000.0;1700.0;11700.0;65.0
Casa de Condomínio;Barra da Tijuca;5;300;9000.0;580.0;9580.0;31.9
Quitinete;Centro;1;31;1100.0;480.0;1580.0;51.0
Apartamento;Barra da Tijuca;1;60;1800.0;543.0;2343.0;39.0
Apartamento;São Conrado;4;198;4500.0;1933.0;6433.0;32.5
Casa de Vila;Irajá;2;80;1310.0;0.0;1310.0;16.4
Apartamento;Recreio dos Bandeirantes;2;98;2000.0;711.0;2711.0;27.7
Apartamento;Pitangueiras;3;154;1700.0;750.0;2450.0;15.9
Apartamento;Copacabana;1;35;1200.0;400.0;1600.0;45.7
Apartamento;Humaitá;2;91;3000.0;1003.0;4003.0;44.0
Apartamento;Recreio dos Bandeirantes;4;320;4000.0;1480.0;5480.0;17.1
Casa de Condomínio;Itanhangá;3;70;1850.0;227.0;2077.0;29.7
Apartamento;Barra da Tijuca;3;114;1500.0;1413.0;2913.0;25.6
Apartamento;Leblon;4;200;15500.0;6000.0;21500.0;107.5
Apartamento;Copacabana;1;33;1400.0;561.0;1961.0;59.4
Apartamento;Recreio dos Bandeirantes;3;320;3200.0;1319.0;4519.0;14.1
Apartamento;Barra da Tijuca;2;90;2100.0;1490.0;3590.0;39.9
Apartamento;Flamengo;2;65;2200.0;535.0;2735.0;42.1
Casa de Condomínio;Pedra de Guaratiba;2;60;800.0;300.0;1100.0;18.3
Apartamento;Barra da Tijuca;3;144;4000.0;1700.0;5700.0;39.6
Apartamento;Ipanema;3;180;12000.0;2100.0;14100.0;78.3
Apartamento;Catete;2;65;2400.0;573.0;2973.0;45.7
Apartamento;Jacarepaguá;2;74;1700.0;688.0;2388.0;32.3
Apartamento;Ipanema;3;125;5500.0;1710.0;7210.0;57.7
Apartamento;Barra da Tijuca;4;220;7900.0;2800.0;10700.0;48.6
Apartamento;Botafogo;1;19;980.0;481.0;1461.0;76.9
Apartamento;Barra da Tijuca;2;180;2300.0;1600.0;3900.0;21.7
Apartamento;Andaraí;1;80;1500.0;684.0;2184.0;27.3
Apartamento;Parada de Lucas;2;55;850.0;302.0;1152.0;20.9
Apartamento;Ipanema;3;170;8500.0;1650.0;10150.0;59.7
Apartamento;Copacabana;3;74;3300.0;751.0;4051.0;54.7
Apartamento;Copacabana;2;200;11000.0;2085.0;13085.0;65.4
Apartamento;Recreio dos Bandeirantes;3;170;4000.0;1240.0;5240.0;30.8
Apartamento;Copacabana;2;100;3000.0;1300.0;4300.0;43.0
Apartamento;Barra da Tijuca;2;82;1800.0;840.0;2640.0;32.2
Apartamento;Copacabana;3;200;8000.0;2000.0;10000.0;50.0
Apartamento;Leblon;3;230;5400.0;2997.0;8397.0;36.5
Apartamento;Santa Teresa;1;50;1800.0;340.0;2140.0;42.8
Apartamento;Tijuca;2;65;1600.0;450.0;2050.0;31.5
Apartamento;Leblon;4;200;7000.0;3500.0;10500.0;52.5
Casa;Piedade;1;30;650.0;0.0;650.0;21.7
Apartamento;Lagoa;4;180;25000.0;3100.0;28100.0;156.1
Casa;Freguesia (Jacarepaguá);4;260;5000.0;0.0;5000.0;19.2
Quitinete;Leme;1;36;1600.0;550.0;2150.0;59.7
Apartamento;Leblon;4;230;12500.0;2710.0;15210.0;66.1
Apartamento;Méier;2;68;1300.0;732.0;2032.0;29.9
Apartamento;Recreio dos Bandeirantes;2;76;1800.0;600.0;2400.0;31.6
Apartamento;Barra da Tijuca;2;70;2500.0;970.0;3470.0;49.6
Apartamento;Barra da Tijuca;2;105;6000.0;2450.0;8450.0;80.5
Apartamento;Ipanema;4;250;10000.0;2300.0;12300.0;49.2
Casa de Condomínio;Barra da Tijuca;4;330;9000.0;860.0;9860.0;29.9
Apartamento;Ipanema;2;90;8000.0;3832.0;11832.0;131.5
Apartamento;Copacabana;1;35;1350.0;650.0;2000.0;57.1
Casa;Recreio dos Bandeirantes;4;290;5500.0;955.0;6455.0;22.3
Apartamento;Leme;3;84;3300.0;1320.0;4620.0;55.0
Apartamento;Ipanema;3;150;7000.0;1755.0;8755.0;58.4
Apartamento;Ipanema;2;90;15000.0;4300.0;19300.0;214.4
Apartamento;Barra da Tijuca;3;224;13000.0;3800.0;16800.0;75.0
Apartamento;Leblon;4;205;17000.0;6000.0;23000.0;112.2
Apartamento;Copacabana;3;278;6000.0;2600.0;8600.0;30.9
Apartamento;Flamengo;2;67;2700.0;870.0;3570.0;53.3
Apartamento;Copacabana;1;60;3100.0;1001.0;4101.0;68.4
Apartamento;Lins de Vasconcelos;2;80;1000.0;630.0;1630.0;20.4
Apartamento;Leblon;4;650;30000.0;1500.0;31500.0;48.5
Apartamento;Laranjeiras;2;90;3400.0;1865.0;5265.0;58.5
Apartamento;Recreio dos Bandeirantes;4;297;2300.0;3459.0;5759.0;19.4
Apartamento;Vila Isabel;1;50;1000.0;400.0;1400.0;28.0
Apartamento;Leblon;3;80;4000.0;1200.0;5200.0;65.0
Apartamento;Barra da Tijuca;3;280;12000.0;2480.0;14480.0;51.7
Apartamento;Copacabana;2;90;2350.0;964.0;3314.0;36.8
Apartamento;Barra da Tijuca;3;80;2350.0;1187.0;3537.0;44.2
Apartamento;Leblon;3;100;7000.0;1200.0;8200.0;82.0
Apartamento;Tijuca;2;75;1400.0;650.0;2050.0;27.3
Casa;Humaitá;4;430;8000.0;0.0;8000.0;18.6
Apartamento;Ipanema;2;85;4000.0;1200.0;5200.0;61.2
Apartamento;Copacabana;1;46;1600.0;423.0;2023.0;44.0
Apartamento;Barra da Tijuca;2;201;5500.0;2069.0;7569.0;37.7
Casa;Campo Grande;2;80;1200.0;0.0;1200.0;15.0
Casa de Condomínio;Barra da Tijuca;5;780;30000.0;1700.0;31700.0;40.6
Apartamento;Copacabana;4;240;10000.0;2230.0;12230.0;51.0
Quitinete;Ipanema;1;28;2000.0;300.0;2300.0;82.1
Apartamento;Barra da Tijuca;4;324;10000.0;1050.0;11050.0;34.1
Apartamento;Copacabana;4;260;4500.0;1878.0;6378.0;24.5
Apartamento;Recreio dos Bandeirantes;4;160;5200.0;1800.0;7000.0;43.8
Apartamento;Ipanema;4;260;8000.0;2700.0;10700.0;41.2
Apartamento;Recreio dos Bandeirantes;3;82;2300.0;700.0;3000.0;36.6
Apartamento;Curicica;2;50;1100.0;400.0;1500.0;30.0
Apartamento;Ipanema;3;170;5000.0;2300.0;7300.0;42.9
Apartamento;Campo Grande;3;65;750.0;350.0;1100.0;16.9
Apartamento;Praça Seca;2;79;1500.0;580.0;2080.0;26.3
Apartamento;Lagoa;2;84;5000.0;2500.0;7500.0;89.3
Apartamento;Barra da Tijuca;3;150;5000.0;2200.0;7200.0;48.0
Apartamento;Flamengo;3;125;4500.0;900.0;5400.0;43.2
Apartamento;Méier;2;75;1500.0;560.0;2060.0;27.5
Quitinete;Copacabana;0;30;1100.0;423.0;1523.0;50.8
Apartamento;Barra da Tijuca;2;95;2150.0;2448.0;4598.0;48.4
Apartamento;Barra da Tijuca;2;90;3900.0;2100.0;6000.0;66.7
Apartamento;Tijuca;4;129;3200.0;1300.0;4500.0;34.9
Apartamento;Copacabana;4;130;3000.0;1043.0;4043.0;31.1
Apartamento;Flamengo;4;300;10000.0;3150.0;13150.0;43.8
Apartamento;Braz de Pina;2;55;1000.0;280.0;1280.0;23.3
Apartamento;Copacabana;4;150;3500.0;1383.0;4883.0;32.6
Apartamento;Barra da Tijuca;4;197;8500.0;2300.0;10800.0;54.8
Apartamento;Leblon;3;110;5000.0;1030.0;6030.0;54.8
Apartamento;Tijuca;3;80;1800.0;650.0;2450.0;30.6
Apartamento;Ipanema;2;220;18000.0;1900.0;19900.0;90.5
Apartamento;Copacabana;3;190;8500.0;1300.0;9800.0;51.6
Apartamento;Ipanema;2;72;4000.0;653.0;4653.0;64.6
Apartamento;Barra da Tijuca;2;80;2200.0;1200.0;3400.0;42.5
Apartamento;Leblon;4;205;15500.0;6000.0;21500.0;104.9
Apartamento;Olaria;2;74;1000.0;506.0;1506.0;20.4
Apartamento;Barra da Tijuca;3;140;6000.0;3660.0;9660.0;69.0
Casa;Campo Grande;2;80;1200.0;0.0;1200.0;15.0
Apartamento;Barra da Tijuca;3;110;5000.0;2700.0;7700.0;70.0
Quitinete;Leblon;0;34;1750.0;658.0;2408.0;70.8
Apartamento;Península;3;115;3800.0;1450.0;5250.0;45.7
Apartamento;Ipanema;3;130;5200.0;1100.0;6300.0;48.5
Apartamento;Copacabana;3;225;5800.0;1500.0;7300.0;32.4
Apartamento;Flamengo;1;42;1700.0;435.0;2135.0;50.8
Apartamento;Barra da Tijuca;4;240;6000.0;2200.0;8200.0;34.2
Apartamento;Copacabana;4;336;25000.0;3200.0;28200.0;83.9
Apartamento;Copacabana;4;200;7700.0;2400.0;10100.0;50.5
Apartamento;Ipanema;3;138;7000.0;2500.0;9500.0;68.8
Quitinete;Centro;1;30;1100.0;440.0;1540.0;51.3
Quitinete;Copacabana;1;35;2400.0;612.0;3012.0;86.1
Apartamento;Copacabana;3;160;3900.0;800.0;4700.0;29.4
Apartamento;Centro;1;32;1000.0;450.0;1450.0;45.3
